datetime,branch,gender,age,nps,csi,loyalty,ces,registration,doctor_consultation,nurse_service,pharmacy_service,laboratory,emergency_response,billing_process,facility_cleanliness,staff_friendliness,waiting_time,improvement_feedback
2025-07-08 20:48:00,Always Healthy Hospital Batam,Male,43,9,4,5,4,4,5,3,4,4,3,4,3,3,4,service good
2025-07-06 18:43:00,Always Healthy Hospital Denpasar,Female,33,9,4,4,4,3,4,4,4,4,3,3,4,3,3,service good
2025-07-01 15:53:00,Always Healthy Hospital Tangerang,Male,22,9,5,4,4,5,4,3,5,4,3,3,3,4,4,service good
2025-07-13 16:52:00,Always Healthy Hospital Bogor,Female,61,9,4,2,3,2,3,4,3,3,4,3,3,3,3,improve Registration
2025-07-07 17:49:00,Always Healthy Hospital Semarang,Male,45,8,4,4,4,4,5,3,3,4,4,3,4,4,3,service good
2025-07-18 15:29:00,Always Healthy Hospital Palembang,Female,65,3,4,5,4,4,4,4,4,4,5,3,4,4,4,service good
2025-07-31 19:53:00,Always Healthy Hospital Denpasar,Male,51,5,4,4,4,4,4,4,5,4,5,4,5,5,4,service good
2025-07-25 00:30:00,Always Healthy Hospital Balikpapan,Female,22,8,4,3,4,4,3,4,4,3,4,4,4,4,4,service good
2025-07-19 23:34:00,Always Healthy Hospital Surabaya,Male,62,8,4,3,4,3,3,4,3,3,4,3,3,3,4,service good
2025-07-25 01:55:00,Always Healthy Hospital Batam,Female,44,5,4,4,4,3,5,4,4,3,4,3,4,3,3,service good
2025-07-11 02:39:00,Always Healthy Hospital Palembang,Male,24,8,4,3,4,4,4,4,5,4,4,3,4,4,4,service good
2025-07-11 15:00:00,Always Healthy Hospital Manado,Female,62,10,4,4,4,4,4,5,5,4,3,3,4,4,4,service good
2025-07-19 11:41:00,Always Healthy Hospital Palembang,Male,42,2,3,4,4,4,4,4,4,4,5,4,4,4,4,service good
2025-07-21 07:58:00,Always Healthy Hospital Pekanbaru,Female,56,5,4,5,5,4,4,4,4,3,4,4,4,4,4,service good
2025-07-25 14:19:00,Always Healthy Hospital Manado,Male,53,10,4,4,4,3,3,5,4,3,3,4,4,4,4,service good
2025-07-18 03:28:00,Always Healthy Hospital Yogyakarta,Female,39,7,4,5,4,4,4,5,4,4,4,4,4,4,4,service good
2025-07-21 05:14:00,Always Healthy Hospital Tangerang,Male,48,6,3,4,3,3,5,4,4,5,4,3,4,3,3,service good
2025-07-15 13:11:00,Always Healthy Hospital Bogor,Female,34,10,4,4,3,4,4,3,4,3,4,3,3,4,4,service good
2025-07-23 08:46:00,Always Healthy Hospital Depok,Male,41,9,3,4,4,4,4,3,4,4,4,4,4,5,4,service good
2025-07-25 15:44:00,Always Healthy Hospital Bogor,Female,44,9,5,5,4,4,5,5,4,4,4,4,5,4,4,service good
2025-08-30 14:47:00,Always Healthy Hospital Batam,Male,39,10,4,5,3,5,4,3,4,4,4,4,4,4,3,service good
2025-08-13 05:23:00,Always Healthy Hospital Tangerang,Female,34,5,3,4,3,3,3,3,3,4,3,2,3,4,3,improve Billing Process
2025-08-21 21:42:00,Always Healthy Hospital Balikpapan,Male,36,5,4,5,4,4,5,5,5,5,5,4,4,4,5,service good
2025-08-18 06:48:00,Always Healthy Hospital Batam,Female,65,9,4,4,4,3,4,4,3,5,3,4,5,4,4,service good
2025-08-18 12:48:00,Always Healthy Hospital Jakarta,Male,40,9,4,3,4,5,5,4,4,4,5,4,5,4,3,service good
2025-08-20 11:04:00,Always Healthy Hospital Bandung,Female,59,10,3,4,5,4,3,4,3,3,4,3,4,4,3,service good
2025-08-03 11:34:00,Always Healthy Hospital Malang,Male,31,7,4,4,4,2,4,3,4,4,4,4,3,4,3,improve Registration
2025-08-28 12:46:00,Always Healthy Hospital Malang,Female,33,9,4,4,5,4,4,4,3,5,4,4,5,5,5,service good
2025-08-24 18:55:00,Always Healthy Hospital Bandung,Male,65,9,5,4,5,5,4,4,5,5,4,4,5,4,4,service good
2025-08-31 12:42:00,Always Healthy Hospital Makassar,Female,58,10,5,4,4,5,4,4,4,4,4,3,4,4,4,service good
2025-08-04 01:54:00,Always Healthy Hospital Jakarta,Male,36,7,4,5,4,4,5,4,5,4,4,4,5,4,4,service good
2025-08-06 08:05:00,Always Healthy Hospital Pekanbaru,Female,29,10,5,4,4,4,4,3,5,4,4,4,4,5,3,service good
2025-08-15 13:24:00,Always Healthy Hospital Manado,Male,23,7,4,4,3,4,4,3,5,3,3,3,4,4,3,service good
2025-08-16 03:06:00,Always Healthy Hospital Banjarmasin,Female,22,7,5,3,4,5,4,4,4,4,3,4,4,4,3,service good
2025-08-07 18:15:00,Always Healthy Hospital Yogyakarta,Male,42,9,4,4,3,4,4,4,4,4,4,3,4,5,4,service good
2025-08-11 20:44:00,Always Healthy Hospital Malang,Female,59,9,4,4,4,4,4,5,4,3,4,4,5,4,5,service good
2025-08-17 01:11:00,Always Healthy Hospital Bogor,Male,60,6,4,3,4,4,4,3,4,5,4,3,4,3,3,service good
2025-08-05 21:10:00,Always Healthy Hospital Yogyakarta,Female,26,5,3,4,4,4,5,4,3,3,5,4,4,4,4,service good
2025-08-28 23:12:00,Always Healthy Hospital Medan,Male,30,10,4,3,3,3,3,3,2,3,3,3,3,3,3,improve Pharmacy Service
2025-08-20 11:19:00,Always Healthy Hospital Jakarta,Female,38,7,5,4,5,5,5,5,5,4,5,4,4,5,4,service good
2025-08-13 19:48:00,Always Healthy Hospital Manado,Male,32,6,4,3,4,4,4,4,3,4,4,3,4,4,5,service good
2025-08-09 21:25:00,Always Healthy Hospital Makassar,Female,56,10,4,3,3,3,5,3,4,3,3,3,4,3,3,service good
2025-08-25 01:46:00,Always Healthy Hospital Manado,Male,28,8,4,3,4,3,3,4,4,3,4,4,5,4,3,service good
2025-08-17 22:06:00,Always Healthy Hospital Denpasar,Female,54,10,4,4,4,4,4,4,4,4,3,3,3,5,4,service good
2025-08-31 16:14:00,Always Healthy Hospital Balikpapan,Male,42,2,4,3,4,3,4,4,5,4,4,3,5,4,4,service good
2025-08-29 09:06:00,Always Healthy Hospital Pekanbaru,Female,23,7,4,4,5,4,3,4,3,5,4,3,4,4,3,service good
2025-08-15 18:41:00,Always Healthy Hospital Denpasar,Male,41,10,4,3,4,5,4,4,5,3,4,4,4,4,3,service good
2025-08-23 00:39:00,Always Healthy Hospital Manado,Female,43,9,4,5,4,3,3,5,5,4,4,3,4,4,3,service good
2025-08-27 09:35:00,Always Healthy Hospital Bandung,Male,47,9,4,4,4,4,5,5,4,4,4,4,4,4,3,service good
2025-08-22 11:16:00,Always Healthy Hospital Medan,Female,47,9,4,3,4,3,3,4,4,4,5,3,3,4,4,service good
2025-08-05 05:12:00,Always Healthy Hospital Palembang,Male,45,9,4,4,4,4,5,5,4,4,4,4,3,4,4,service good
2025-08-09 02:19:00,Always Healthy Hospital Banjarmasin,Female,51,10,4,3,3,3,3,3,3,3,3,3,3,4,3,service good
2025-08-21 14:21:00,Always Healthy Hospital Pekanbaru,Male,37,1,3,2,4,3,4,4,4,3,4,3,3,4,3,service good
2025-08-25 19:32:00,Always Healthy Hospital Jakarta,Female,53,9,3,2,2,3,2,3,3,3,4,3,3,2,2,"improve Doctor Consultation, Staff Friendliness, Waiting Time"
2025-08-21 13:52:00,Always Healthy Hospital Malang,Male,46,9,4,4,4,4,3,4,3,4,4,3,3,4,3,service good
2025-08-12 16:12:00,Always Healthy Hospital Bekasi,Female,35,10,5,4,4,4,4,5,4,4,4,4,5,4,4,service good
2025-08-17 07:29:00,Always Healthy Hospital Jakarta,Male,36,4,4,4,4,3,3,4,4,3,4,4,3,4,3,service good
2025-08-16 02:04:00,Always Healthy Hospital Surabaya,Female,48,0,3,3,3,2,3,3,4,3,3,2,3,2,2,"improve Registration, Billing Process, Staff Friendliness, Waiting Time"
2025-08-07 01:41:00,Always Healthy Hospital Banjarmasin,Male,23,7,4,4,4,4,5,3,3,4,4,4,4,4,4,service good
2025-08-09 09:50:00,Always Healthy Hospital Pekanbaru,Female,49,9,5,5,4,4,5,4,5,4,4,4,4,5,5,service good
2025-08-15 23:31:00,Always Healthy Hospital Yogyakarta,Male,38,7,4,4,4,5,4,4,4,4,3,4,4,4,3,service good
2025-08-15 03:54:00,Always Healthy Hospital Depok,Female,43,0,4,4,4,4,3,3,4,5,5,4,4,4,3,service good
2025-08-20 10:53:00,Always Healthy Hospital Makassar,Male,24,9,3,3,3,3,3,3,3,4,4,3,3,3,3,service good
2025-08-27 20:15:00,Always Healthy Hospital Balikpapan,Female,44,9,3,3,4,4,4,4,5,5,4,3,4,3,4,service good
2025-08-07 10:23:00,Always Healthy Hospital Semarang,Male,36,10,3,3,4,4,3,5,4,3,3,3,3,3,3,service good
2025-08-19 09:05:00,Always Healthy Hospital Bogor,Female,44,3,3,3,3,4,4,3,3,3,4,3,3,3,3,service good
2025-08-06 08:23:00,Always Healthy Hospital Malang,Male,32,0,3,4,4,3,4,3,3,3,4,4,4,4,4,service good
2025-08-31 12:30:00,Always Healthy Hospital Banjarmasin,Female,39,8,4,3,4,3,3,3,3,3,3,4,4,4,3,service good
2025-08-10 20:39:00,Always Healthy Hospital Palembang,Male,33,4,4,4,4,4,4,4,4,4,4,3,4,4,3,service good
2025-08-11 22:10:00,Always Healthy Hospital Balikpapan,Female,36,8,3,4,4,4,3,3,3,3,4,3,2,3,3,improve Facility Cleanliness
2025-08-08 14:39:00,Always Healthy Hospital Surabaya,Male,23,6,3,4,4,4,4,3,4,3,3,3,3,4,3,service good
2025-08-16 13:38:00,Always Healthy Hospital Bekasi,Female,51,9,4,4,4,4,5,4,4,4,4,4,4,4,4,service good
2025-08-23 16:54:00,Always Healthy Hospital Jakarta,Male,47,9,4,4,4,4,4,5,4,3,5,4,3,4,4,service good
2025-08-04 02:50:00,Always Healthy Hospital Batam,Female,29,10,4,4,4,4,5,4,4,4,3,4,4,4,4,service good
2025-08-06 09:57:00,Always Healthy Hospital Malang,Male,34,4,4,4,5,4,4,5,4,4,3,5,5,4,4,service good
2025-08-03 14:25:00,Always Healthy Hospital Pekanbaru,Female,30,7,4,4,5,5,5,5,3,5,5,4,4,4,4,service good
2025-08-08 14:36:00,Always Healthy Hospital Depok,Male,52,9,4,4,4,5,4,4,5,5,5,4,5,5,4,service good
2025-08-28 12:50:00,Always Healthy Hospital Medan,Female,58,8,4,4,4,3,4,4,4,3,4,4,3,4,3,service good
2025-08-22 02:59:00,Always Healthy Hospital Surabaya,Male,41,10,4,4,4,3,3,4,4,4,5,3,3,4,4,service good
2025-08-07 15:30:00,Always Healthy Hospital Bogor,Female,28,8,4,4,4,4,4,4,4,4,4,3,3,5,3,service good
2025-08-01 01:08:00,Always Healthy Hospital Bekasi,Male,53,8,4,4,4,4,4,4,4,3,3,3,4,3,3,service good
2025-08-19 02:45:00,Always Healthy Hospital Malang,Female,62,9,4,4,4,3,4,4,4,4,5,4,3,4,3,service good
2025-08-03 11:33:00,Always Healthy Hospital Yogyakarta,Male,24,10,4,4,4,4,4,3,4,4,5,4,4,4,4,service good
2025-08-26 06:42:00,Always Healthy Hospital Jakarta,Female,32,10,4,4,4,4,4,4,4,4,4,5,4,4,3,service good
2025-08-11 08:13:00,Always Healthy Hospital Denpasar,Male,56,9,4,4,4,4,4,3,4,4,4,4,4,4,4,service good
2025-08-09 06:10:00,Always Healthy Hospital Balikpapan,Female,61,9,4,4,4,5,5,3,3,4,4,4,4,4,4,service good
2025-08-20 06:04:00,Always Healthy Hospital Batam,Male,41,8,3,4,4,3,5,3,3,4,2,3,3,4,3,improve Emergency Response
2025-08-14 05:08:00,Always Healthy Hospital Bandung,Female,36,7,4,3,3,3,3,3,3,4,4,3,3,4,3,service good
2025-08-14 06:14:00,Always Healthy Hospital Jakarta,Male,59,7,5,4,5,4,4,4,4,5,4,4,4,5,4,service good
2025-08-17 21:25:00,Always Healthy Hospital Pekanbaru,Female,64,5,3,4,4,4,3,4,4,4,4,3,4,3,3,service good
2025-08-12 15:43:00,Always Healthy Hospital Balikpapan,Male,61,9,4,4,4,5,5,3,4,5,4,4,4,4,3,service good
2025-08-04 15:59:00,Always Healthy Hospital Pekanbaru,Female,55,7,3,3,4,4,3,4,3,4,3,3,4,4,3,service good
2025-08-09 09:00:00,Always Healthy Hospital Denpasar,Male,56,8,4,4,5,4,4,4,3,3,3,4,4,4,4,service good
2025-08-05 20:39:00,Always Healthy Hospital Surabaya,Female,24,2,4,4,5,4,4,4,5,5,4,3,3,4,3,service good
2025-08-05 21:08:00,Always Healthy Hospital Denpasar,Male,36,9,4,4,4,5,5,3,4,4,4,4,4,4,3,service good
2025-08-05 18:48:00,Always Healthy Hospital Tangerang,Female,40,9,3,3,4,4,3,3,4,4,3,3,3,3,4,service good
2025-08-18 13:22:00,Always Healthy Hospital Denpasar,Male,55,7,4,4,4,3,4,3,4,4,4,4,4,3,4,service good
2025-08-04 17:28:00,Always Healthy Hospital Denpasar,Female,32,9,4,3,4,3,3,4,5,4,4,4,3,3,4,service good
2025-08-11 18:57:00,Always Healthy Hospital Padang,Male,54,10,4,4,4,5,5,4,4,5,4,5,4,4,4,service good
2025-08-24 05:56:00,Always Healthy Hospital Pekanbaru,Female,21,9,3,4,4,4,4,4,3,3,4,4,3,4,4,service good
2025-08-25 18:31:00,Always Healthy Hospital Denpasar,Male,45,3,3,4,3,4,4,3,3,4,3,4,4,4,3,service good
2025-08-24 09:44:00,Always Healthy Hospital Bekasi,Female,40,10,5,4,5,4,4,4,4,5,5,4,5,5,4,service good
2025-08-07 06:45:00,Always Healthy Hospital Semarang,Male,23,10,4,4,4,4,4,4,4,3,4,4,3,4,4,service good
2025-08-03 10:40:00,Always Healthy Hospital Surabaya,Female,37,7,4,3,3,4,4,3,4,3,4,2,4,3,4,improve Billing Process
2025-08-12 17:18:00,Always Healthy Hospital Bogor,Male,21,10,4,4,4,3,4,3,5,5,4,4,4,4,4,service good
2025-08-26 21:08:00,Always Healthy Hospital Palembang,Female,56,9,5,5,5,5,5,5,4,5,4,4,5,4,4,service good
2025-08-23 06:30:00,Always Healthy Hospital Batam,Male,41,9,4,4,4,3,4,2,3,4,4,3,4,4,3,improve Nurse Service
2025-08-29 08:34:00,Always Healthy Hospital Jakarta,Female,54,9,4,4,4,3,3,4,4,3,4,3,4,4,3,service good
2025-08-18 13:32:00,Always Healthy Hospital Surabaya,Male,60,10,4,5,4,4,3,4,4,4,4,3,4,4,3,service good
2025-08-07 21:10:00,Always Healthy Hospital Palembang,Female,44,10,4,4,4,4,3,4,5,4,5,3,4,4,4,service good
2025-08-06 13:50:00,Always Healthy Hospital Batam,Male,46,10,4,4,4,3,4,4,5,3,4,5,4,5,4,service good
2025-08-04 19:09:00,Always Healthy Hospital Batam,Female,32,10,4,4,4,4,4,4,4,5,4,3,3,4,3,service good
2025-08-25 07:44:00,Always Healthy Hospital Denpasar,Male,49,9,4,4,4,4,5,4,5,5,4,4,5,5,4,service good
2025-08-12 16:13:00,Always Healthy Hospital Depok,Female,47,8,4,4,4,4,4,2,4,3,3,3,4,3,3,improve Nurse Service
2025-08-20 12:02:00,Always Healthy Hospital Bekasi,Male,43,9,5,5,4,4,4,5,5,5,4,4,5,5,4,service good
2025-08-19 01:42:00,Always Healthy Hospital Padang,Female,49,7,4,3,3,3,4,4,3,3,3,3,4,4,3,service good
2025-08-10 11:53:00,Always Healthy Hospital Manado,Male,52,9,4,5,4,5,4,5,4,4,4,3,4,5,3,service good
2025-08-03 06:13:00,Always Healthy Hospital Tangerang,Female,54,10,4,4,4,4,5,5,4,4,4,4,4,3,4,service good
2025-08-19 11:38:00,Always Healthy Hospital Semarang,Male,29,10,3,4,3,3,3,3,3,3,4,3,4,4,3,service good
2025-08-19 12:12:00,Always Healthy Hospital Surabaya,Female,40,10,4,4,4,4,4,5,5,4,4,4,4,4,4,service good
2025-08-01 00:59:00,Always Healthy Hospital Semarang,Male,52,9,4,4,4,5,4,4,4,3,4,3,4,4,3,service good
2025-08-21 04:47:00,Always Healthy Hospital Balikpapan,Female,64,10,4,4,3,4,4,4,3,3,4,3,5,4,4,service good
2025-08-19 04:25:00,Always Healthy Hospital Medan,Male,64,9,4,3,3,3,3,4,3,3,4,3,3,3,4,service good
2025-08-30 04:10:00,Always Healthy Hospital Semarang,Female,39,9,4,3,4,3,4,4,4,5,4,3,3,5,3,service good
2025-08-21 04:16:00,Always Healthy Hospital Padang,Male,55,7,5,5,5,4,5,3,4,5,4,4,4,4,4,service good
2025-08-19 20:24:00,Always Healthy Hospital Palembang,Female,51,10,4,4,4,4,5,4,4,5,5,4,4,4,4,service good
2025-08-29 19:04:00,Always Healthy Hospital Banjarmasin,Male,45,8,4,4,4,4,4,3,3,4,3,3,3,4,3,service good
2025-08-19 07:42:00,Always Healthy Hospital Depok,Female,51,1,4,4,5,5,5,5,4,5,5,4,5,5,4,service good
2025-08-01 03:29:00,Always Healthy Hospital Tangerang,Male,56,7,4,5,4,5,4,3,4,4,5,4,4,5,3,service good
2025-08-30 06:57:00,Always Healthy Hospital Jakarta,Female,38,8,4,3,4,5,4,4,4,4,5,4,4,4,4,service good
2025-08-17 17:23:00,Always Healthy Hospital Denpasar,Male,46,7,4,4,4,4,4,5,4,4,4,4,4,4,4,service good
2025-08-29 19:53:00,Always Healthy Hospital Bekasi,Female,32,7,4,3,4,4,4,4,3,4,4,4,4,5,3,service good
2025-08-03 19:10:00,Always Healthy Hospital Medan,Male,63,8,4,3,4,4,3,4,3,3,3,2,4,3,3,improve Billing Process
2025-08-04 03:02:00,Always Healthy Hospital Padang,Female,42,8,3,4,4,3,3,4,3,3,3,3,3,4,3,service good
2025-08-29 02:35:00,Always Healthy Hospital Bandung,Male,37,9,3,4,4,5,3,3,3,4,4,3,4,4,3,service good
2025-08-07 05:27:00,Always Healthy Hospital Medan,Female,26,7,4,4,4,3,4,4,4,4,4,4,4,4,3,service good
2025-08-26 04:12:00,Always Healthy Hospital Depok,Male,31,9,5,4,4,3,4,4,4,4,4,4,5,5,4,service good
2025-08-22 16:02:00,Always Healthy Hospital Yogyakarta,Female,22,9,4,4,5,4,4,4,4,4,4,3,5,5,4,service good
2025-08-24 07:46:00,Always Healthy Hospital Bekasi,Male,46,6,3,4,4,4,4,4,4,4,3,4,4,3,4,service good
2025-08-28 23:43:00,Always Healthy Hospital Banjarmasin,Female,64,10,4,4,4,3,4,4,5,4,4,3,4,4,4,service good
2025-08-31 07:20:00,Always Healthy Hospital Bogor,Male,39,8,3,3,3,4,4,4,4,4,4,2,3,3,3,improve Billing Process
2025-08-06 04:01:00,Always Healthy Hospital Batam,Female,24,9,3,3,3,2,4,3,3,4,2,2,4,3,3,"improve Registration, Emergency Response, Billing Process"
2025-08-17 07:10:00,Always Healthy Hospital Bogor,Male,28,10,4,4,4,4,5,3,5,5,4,4,4,3,4,service good
2025-08-27 20:09:00,Always Healthy Hospital Pekanbaru,Female,43,9,4,4,4,4,4,4,4,4,4,4,4,4,3,service good
2025-08-22 00:05:00,Always Healthy Hospital Batam,Male,55,7,4,3,4,3,4,3,4,4,4,4,4,4,4,service good
2025-08-20 17:28:00,Always Healthy Hospital Surabaya,Female,52,10,4,4,4,5,4,4,5,3,4,4,4,5,3,service good
2025-08-05 13:39:00,Always Healthy Hospital Denpasar,Male,27,1,4,4,5,4,5,4,4,4,4,4,4,4,4,service good
2025-08-18 02:34:00,Always Healthy Hospital Semarang,Female,59,10,4,4,3,3,3,3,3,2,4,3,4,3,2,"improve Laboratory, Waiting Time"
2025-08-06 00:25:00,Always Healthy Hospital Malang,Male,32,8,4,4,4,4,4,4,4,3,3,4,4,4,3,service good
2025-08-11 13:53:00,Always Healthy Hospital Pekanbaru,Female,59,10,4,4,3,4,4,4,3,3,3,3,4,4,4,service good
2025-08-28 20:42:00,Always Healthy Hospital Bogor,Male,56,7,3,4,4,4,4,3,5,3,4,3,4,4,3,service good
2025-08-29 15:22:00,Always Healthy Hospital Yogyakarta,Female,54,5,4,4,4,4,3,4,4,4,4,4,4,3,4,service good
2025-08-03 07:10:00,Always Healthy Hospital Bekasi,Male,58,9,4,4,4,3,4,4,3,4,4,4,4,3,3,service good
2025-08-25 06:03:00,Always Healthy Hospital Medan,Female,34,7,4,4,4,4,5,4,4,4,4,5,4,5,3,service good
2025-08-10 03:38:00,Always Healthy Hospital Surabaya,Male,48,8,5,4,4,4,4,4,4,4,5,4,4,4,4,service good
2025-08-21 11:11:00,Always Healthy Hospital Semarang,Female,28,9,4,4,3,4,4,3,3,4,3,3,4,3,3,service good
2025-08-13 23:57:00,Always Healthy Hospital Medan,Male,36,10,4,4,4,4,4,3,3,3,5,4,4,3,3,service good
2025-08-16 01:43:00,Always Healthy Hospital Bekasi,Female,23,7,5,5,5,4,5,5,4,5,5,4,5,3,5,service good
2025-08-30 04:39:00,Always Healthy Hospital Batam,Male,24,9,4,5,4,4,5,5,5,5,4,5,4,5,4,service good
2025-08-25 10:38:00,Always Healthy Hospital Manado,Female,39,10,4,5,5,5,4,4,4,4,4,3,4,4,4,service good
2025-08-30 00:22:00,Always Healthy Hospital Denpasar,Male,42,7,4,4,4,4,4,3,5,3,4,4,4,4,3,service good
2025-08-08 10:25:00,Always Healthy Hospital Bekasi,Female,56,7,4,3,4,3,4,4,4,5,3,4,4,4,4,service good
2025-08-30 07:25:00,Always Healthy Hospital Bogor,Male,38,1,4,4,4,3,4,4,5,3,4,4,5,4,4,service good
2025-08-17 14:29:00,Always Healthy Hospital Makassar,Female,30,6,3,4,4,4,4,3,3,5,4,4,4,4,4,service good
2025-08-30 03:16:00,Always Healthy Hospital Medan,Male,49,0,4,5,5,5,4,5,4,4,4,4,4,5,4,service good
2025-08-31 13:14:00,Always Healthy Hospital Semarang,Female,41,7,4,4,3,4,3,3,3,4,3,2,4,3,3,improve Billing Process
2025-08-06 03:50:00,Always Healthy Hospital Palembang,Male,52,1,4,3,4,4,3,5,3,4,4,4,3,3,3,service good
2025-08-06 21:34:00,Always Healthy Hospital Semarang,Female,33,9,4,3,4,3,4,4,3,4,2,4,4,3,3,improve Emergency Response
2025-08-18 09:06:00,Always Healthy Hospital Tangerang,Male,46,10,4,4,5,4,3,4,4,4,5,4,4,4,3,service good
2025-08-27 22:27:00,Always Healthy Hospital Palembang,Female,27,5,4,4,4,4,3,3,3,4,5,4,4,4,3,service good
2025-08-19 21:55:00,Always Healthy Hospital Palembang,Male,41,10,4,4,4,4,4,4,4,4,4,3,3,4,3,service good
2025-08-23 19:55:00,Always Healthy Hospital Yogyakarta,Female,24,7,4,4,4,5,4,4,5,4,4,3,4,5,4,service good
2025-08-31 04:24:00,Always Healthy Hospital Batam,Male,46,8,4,3,3,5,4,3,3,4,4,3,4,3,3,service good
2025-08-18 14:10:00,Always Healthy Hospital Bandung,Female,62,8,3,3,4,3,4,4,3,4,3,4,3,4,4,service good
2025-08-02 13:24:00,Always Healthy Hospital Bekasi,Male,55,10,4,4,4,4,4,4,4,4,3,3,4,3,4,service good
2025-08-06 05:22:00,Always Healthy Hospital Tangerang,Female,60,7,4,4,4,5,4,4,5,5,4,3,4,4,3,service good
2025-08-16 22:52:00,Always Healthy Hospital Malang,Male,51,9,5,5,5,4,5,4,4,3,5,4,5,4,4,service good
2025-08-04 05:31:00,Always Healthy Hospital Surabaya,Female,47,9,4,4,5,5,4,4,3,4,4,4,4,4,3,service good
2025-08-10 07:49:00,Always Healthy Hospital Yogyakarta,Male,34,3,4,4,4,5,4,4,4,4,4,4,5,5,5,service good
2025-08-06 21:00:00,Always Healthy Hospital Pekanbaru,Female,49,9,4,4,4,4,3,4,4,4,3,3,4,4,3,service good
2025-08-01 13:03:00,Always Healthy Hospital Bogor,Male,63,10,4,4,5,4,4,5,4,4,5,4,4,5,4,service good
2025-08-09 06:55:00,Always Healthy Hospital Semarang,Female,40,9,4,4,4,4,4,4,4,5,5,4,4,4,4,service good
2025-08-03 23:27:00,Always Healthy Hospital Palembang,Male,27,7,4,5,4,4,4,5,4,4,4,4,5,4,4,service good
2025-08-12 09:25:00,Always Healthy Hospital Pekanbaru,Female,64,7,5,5,5,4,4,3,5,4,5,4,5,5,4,service good
2025-08-05 13:41:00,Always Healthy Hospital Pekanbaru,Male,41,9,4,4,4,4,3,4,4,4,5,3,4,4,3,service good
2025-08-15 02:05:00,Always Healthy Hospital Tangerang,Female,27,8,4,5,4,3,4,5,4,4,3,4,4,4,4,service good
2025-08-08 12:56:00,Always Healthy Hospital Palembang,Male,31,10,3,4,4,4,4,3,4,3,4,4,5,3,3,service good
2025-08-18 20:34:00,Always Healthy Hospital Jakarta,Female,31,7,4,4,4,3,4,4,5,4,4,4,4,5,4,service good
2025-08-20 23:15:00,Always Healthy Hospital Jakarta,Male,65,3,3,4,4,4,4,3,4,3,3,3,4,4,3,service good
2025-08-06 17:29:00,Always Healthy Hospital Manado,Female,65,0,4,5,4,4,3,4,4,3,4,4,4,3,4,service good
2025-08-21 05:17:00,Always Healthy Hospital Depok,Male,48,8,4,3,4,4,3,3,4,4,4,3,4,4,3,service good
2025-08-06 00:03:00,Always Healthy Hospital Palembang,Female,21,8,4,4,4,5,5,3,4,4,5,3,4,3,4,service good
2025-08-10 08:18:00,Always Healthy Hospital Balikpapan,Male,52,9,3,4,3,5,3,3,4,4,4,4,3,3,4,service good
2025-08-15 13:37:00,Always Healthy Hospital Malang,Female,23,9,4,4,4,4,5,4,3,4,4,4,4,4,4,service good
2025-08-25 16:31:00,Always Healthy Hospital Banjarmasin,Male,26,7,4,4,4,4,5,5,4,4,4,3,5,5,4,service good
2025-08-04 10:15:00,Always Healthy Hospital Semarang,Female,45,5,4,3,4,4,4,4,5,3,4,3,3,4,4,service good
2025-08-16 12:16:00,Always Healthy Hospital Jakarta,Male,62,10,4,4,5,4,5,5,4,5,4,5,5,5,5,service good
2025-08-02 17:02:00,Always Healthy Hospital Batam,Female,38,9,4,4,4,4,4,3,4,4,4,4,4,3,4,service good
2025-08-22 00:13:00,Always Healthy Hospital Semarang,Male,36,10,5,5,5,5,5,5,5,5,4,4,4,5,5,service good
2025-08-30 02:59:00,Always Healthy Hospital Bekasi,Female,63,3,3,3,3,3,3,3,3,3,2,3,3,2,2,"improve Emergency Response, Staff Friendliness, Waiting Time"
2025-08-12 05:57:00,Always Healthy Hospital Semarang,Male,31,7,4,4,4,4,3,3,4,4,4,3,3,4,4,service good
2025-08-05 12:11:00,Always Healthy Hospital Tangerang,Female,45,10,5,5,5,5,5,4,4,4,4,4,5,4,4,service good
2025-08-10 07:33:00,Always Healthy Hospital Surabaya,Male,61,6,3,4,3,4,4,4,4,4,4,3,3,4,3,service good
2025-08-15 19:59:00,Always Healthy Hospital Batam,Female,64,9,4,4,4,4,3,5,5,4,5,5,4,4,5,service good
2025-08-15 06:36:00,Always Healthy Hospital Makassar,Male,38,7,4,3,4,5,4,4,4,4,4,4,4,4,4,service good
2025-08-25 20:58:00,Always Healthy Hospital Jakarta,Female,45,9,4,4,4,3,3,3,4,3,4,3,4,4,4,service good
2025-08-15 13:25:00,Always Healthy Hospital Yogyakarta,Male,38,9,4,4,4,4,4,4,3,3,4,4,3,3,3,service good
2025-08-13 11:50:00,Always Healthy Hospital Depok,Female,55,7,4,4,4,3,4,4,4,4,5,4,4,4,4,service good
2025-08-22 04:11:00,Always Healthy Hospital Yogyakarta,Male,51,10,3,4,4,4,3,5,4,5,4,3,4,3,4,service good
2025-08-18 13:43:00,Always Healthy Hospital Batam,Female,37,8,4,3,4,4,4,3,5,4,4,4,3,4,3,service good
2025-08-19 15:03:00,Always Healthy Hospital Balikpapan,Male,32,9,4,4,4,4,4,4,3,3,3,3,4,2,3,improve Staff Friendliness
2025-08-02 00:15:00,Always Healthy Hospital Batam,Female,29,10,5,5,4,4,5,5,5,5,4,5,5,4,4,service good
